MARKAL-NETL,REGEN-EPRI,IPM-NRDC,Haiku-RFF,NEMS-RHG,RIO-REPEAT,EPS-EI
7.612030728,28.76106039,29.18608181,57.3516911,74.52694208,98.17429326,106.1536591
19.0498389,71.97731941,73.04097638,143.5281221,186.5108394,245.6906097,265.65974
9.660310712,36.50021784,37.03960596,72.78414599,94.58099194,124.5914803,134.7179703
11.0029878,41.57334724,42.18770439,82.9003429,107.726711,141.9083277,153.4422886
70.2200116,265.31711,269.2378783,529.0620279,687.5015254,905.6453208,979.2539517
12.70937272,48.020699,48.73033298,95.75684129,124.4333764,163.9160073,177.2386985
19.93666772,75.32808586,76.44125935,150.2097994,195.1934948,257.1282662,278.0270211
48.08904215,181.6981427,184.3832176,362.319595,470.8243289,620.2165881,670.6262715
23.42928423,88.52447955,89.83266497,176.5243888,229.3885785,302.1734282,326.7333434
20.26861819,76.5823172,77.7140253,152.7108298,198.443515,261.4095157,282.6562401
7.316043512,27.64271149,28.05120632,55.1216203,71.62902655,94.35687097,102.0259661
19.75725033,74.65018076,75.75333639,148.8580062,193.4368769,254.8142745,275.5249539
6.462321722,24.41703561,24.77786247,48.68938295,63.27051137,83.34620426,90.12037936
9.57671564,36.18436482,36.71908537,72.1543116,93.7625395,123.5133335,133.5521943
10.24086834,38.69377875,39.26558259,77.15826941,100.2650448,132.0790795,142.8141432
22.9339775,86.65302799,87.93355772,172.7925753,224.5391898,295.7853315,319.8260379
20.70844242,78.24413541,79.40040131,156.0246188,202.7496924,267.0820405,288.7898138
4.518053014,17.07087113,17.32313881,34.04058524,44.23480243,58.27047701,63.0065585
35.83761799,135.4077423,137.408753,270.0130976,350.8745794,462.2068596,499.7738997
16.89907382,63.85093545,64.79450341,127.3235088,165.4533909,217.9516463,235.6662216
14.24358585,53.81752223,54.61281974,107.3161375,139.4543632,183.7031437,198.6340847
6.235575315,23.56030403,23.90847039,46.98099653,61.05051029,80.42179826,86.95828481
10.14695574,38.3389423,38.90550248,76.45069917,99.34557674,130.8678649,141.504484
2.756124909,10.41365672,10.56754629,20.76560513,26.98433162,35.54644282,38.43557053
9.785854953,36.9745703,37.52096825,73.73004004,95.81015518,126.2106563,136.468749
11.12693496,42.04166534,42.66294314,83.83420399,108.9402378,143.5069057,155.1707951
7.643706386,28.88074271,29.30753276,57.59034653,74.83706825,98.58282226,106.5953923
13.62958365,51.49759538,52.25860977,102.690031,133.4428653,175.7842013,190.0715102
25.33839725,95.7378129,97.15259457,190.9083113,248.0800895,326.7957437,353.3569004
28.86694769,109.0699783,110.6817782,217.4936395,282.6269908,372.3043547,402.5643397
8.437527627,31.88009223,32.35120566,63.57127228,82.60911644,108.8209364,117.6656352
28.76976903,108.7028014,110.3091754,216.7614616,281.6755459,371.0510169,401.2091336
11.79360033,44.56057305,45.21907443,88.85709309,115.4673437,152.1050583,164.4677844
8.337025355,31.50035756,31.96585941,62.81405316,81.62513105,107.5247331,116.2640797
12.03542002,45.47425704,46.14626054,90.67904684,117.8349224,155.2238682,167.8400835
8.543940869,32.28216071,32.75921578,64.37302671,83.65097423,110.193375,119.1496223
14.43226848,54.53043479,55.33626748,108.7377381,141.301694,186.1366314,201.2653603
32.30825685,122.0725139,123.876461,243.4216614,316.3197409,416.6877928,450.5551548
8.282768612,31.29535557,31.75782796,62.40526396,81.09392075,106.8249701,115.5074417
5.222765635,19.7335354,20.02515104,39.3501356,51.1344168,67.35933463,72.83413617
10.13630345,38.29869402,38.86465943,76.37044111,99.24128361,130.7304796,141.3559324
8.828461792,33.35718573,33.85012716,66.51670646,86.43662698,113.8629136,123.117412
10.22671031,38.64028447,39.21129779,77.05159784,100.126428,131.8964797,142.6167022
24.7183027,93.39486691,94.77502529,186.236303,242.0089434,318.7982267,344.7093649
10.99469462,41.54201253,42.15590663,82.83785916,107.6455151,141.8013684,153.3266359
20.74441365,78.380048,79.53832238,156.2956386,203.1018752,267.5459706,289.291451
5.85157944,22.10942594,22.43615171,44.08783785,57.29093032,75.46930596,81.60326608
21.45189016,81.05315525,82.25093192,161.626013,210.0285499,276.6704747,299.1575725
6.107165126,23.07512296,23.41611948,46.01350944,59.79328748,78.76565945,85.16753911
17.50344861,66.13448639,67.11179991,131.877079,171.3706299,225.7464215,244.094537
6.832049146,25.81400221,26.19547298,51.47503815,66.89039353,88.11467272,95.27641725
12.38804412,46.80660098,47.49829342,93.33583964,121.2873515,159.7717507,172.7576068
23.45405773,88.61808301,89.92765167,176.711041,229.631128,302.4929384,327.0788227
27.27634971,103.0601122,104.5831004,205.5095202,267.0539581,351.7900086,380.3826378
4.918998584,18.58579141,18.86044608,37.06144882,48.16033141,63.44157384,68.59794939
20.11412078,75.99856898,77.12165064,151.5467925,196.9308806,259.4169233,280.5016947
15.92905317,60.18583959,61.07524598,120.0150354,155.9562311,205.4410437,222.138788
25.06933018,94.72117824,96.12093642,188.8810663,245.4457405,323.3255173,349.6046225
15.45411302,58.39134047,59.25422835,116.4366708,151.306245,199.31562,215.5155048
15.76654028,59.57180592,60.45213832,118.7906066,154.3651197,203.3450737,219.8724626
8.265278632,31.22927198,31.69076781,62.27348836,80.92268199,106.5993974,115.263535
9.352277391,35.33635431,35.85854324,70.46331565,91.56513686,120.6186964,130.4222882
7.279092087,27.50309537,27.909527,54.84321539,71.26724704,93.88029905,101.5106596
2.265639747,8.560422826,8.686925918,17.07011907,22.18214932,29.22053115,31.59550426
8.560385438,32.34429436,32.82226763,64.49692583,83.81197772,110.4054648,119.3789502
3.266837181,12.3433161,12.52572154,24.6134893,31.98455104,42.13322868,45.55771419
14.91692119,56.36163156,57.19452507,112.3892805,146.0467727,192.3873206,208.0240902
15.55539415,58.77401794,59.6425609,117.1997581,152.2978559,200.6218684,216.9279219
18.5246483,69.99295557,71.02728827,139.5711532,181.3688673,238.9170932,258.3356887
23.04969712,87.09025941,88.3772504,173.6644472,225.6721634,297.2777968,321.4398072
22.52007896,85.08916665,86.34658615,169.6741196,220.4868426,290.447177,314.0540114
30.41280618,114.9108019,116.6089157,229.1406758,297.7619936,392.2416842,424.1221264
32.17977313,121.5870549,123.3838281,242.4536203,315.0617981,415.0307056,448.7633836
13.28026648,50.17774625,50.91925636,100.0581538,130.0228134,171.2789691,185.2001038
4.954626437,18.72040658,18.99705055,37.32988148,48.50915225,63.9010753,69.09479801
1.089508263,4.116564169,4.17739739,8.208734774,10.66702462,14.05166473,15.19374958
12.67476941,47.88995493,48.59765681,95.4961279,124.0945865,163.4697197,176.7561376
20.66682695,78.08689682,79.2408391,155.7110734,202.3422488,266.5453152,288.2094648
19.8161684,74.87279497,75.97924032,149.3019155,194.0137247,255.5741558,276.3465965
7.200993421,27.2080098,27.61008075,54.25479284,70.50260814,92.87304073,100.4215337
15.48430381,58.50541241,59.369986,116.6641387,151.6018333,199.7049982,215.9365308
16.10762197,60.86053839,61.75991525,121.3604349,157.7045407,207.7440909,224.6290211
16.74389071,63.2645964,64.19949964,126.1543052,163.934043,215.9502103,233.5021138
18.88766626,71.36457135,72.41917333,142.306257,184.9230593,243.599028,263.3981596
9.323179,35.22640985,35.74697406,70.24407824,91.28024388,120.243407,130.0164963
6.13251287,23.17089608,23.51330791,46.20448817,60.04145907,79.09257573,85.52102634
8.707331399,32.89951041,33.38568847,65.60406788,85.2506783,112.3006641,121.4281867
25.06271265,94.69617476,96.09556344,188.8312075,245.3809503,323.2401693,349.5123376
6.455397416,24.39087302,24.75131326,48.63721282,63.20271771,83.25689972,90.02381637
13.72955948,51.87534094,52.64193753,103.4432837,134.4216965,177.073615,191.4657242
20.52460604,77.54953374,78.69553505,154.6395315,200.9498096,264.711056,286.2261215
16.7211797,63.17878585,64.112421,125.9831926,163.7116869,215.6573007,233.1853973
9.410076245,35.55473971,36.08015587,70.89879235,92.13102684,121.3641429,131.2283228
20.12100114,76.02456552,77.14803135,151.5986315,196.9982439,259.5056611,280.5976448
12.20846044,46.12806761,46.8097329,91.98279368,119.5291055,157.4556145,170.2532207
5.926268292,22.39162798,22.72252404,44.65056967,58.02218481,76.43258704,82.64484029
14.38591812,54.35530604,55.15855074,108.3885183,140.8478926,185.5388391,200.6189809
12.12047054,45.79560929,46.47236163,91.3198471,118.6676247,156.3207863,169.0261565
6.920052712,26.14651216,26.53289665,52.13808768,67.75200812,89.24967707,96.50367196
8.631805126,32.61414429,33.09610531,65.03502664,84.51122489,111.3265826,120.3749343
22.89010631,86.48726649,87.76534664,172.4620345,224.1096612,295.2195137,319.2142319
8.513349814,32.16657642,32.64192343,64.14254306,83.35146706,109.7988344,118.7230144
19.87465819,75.093791,76.20350215,149.742598,194.5863795,256.3285136,277.1622666
8.129909151,30.71779613,31.17173354,61.25356753,79.59732298,104.8535028,113.3757384
10.87370294,41.08486134,41.6919998,81.92626573,106.4609246,140.240908,151.6393452
16.30595017,61.60989548,62.5203461,122.8547086,159.6463082,210.30198,227.3948092
9.744852494,36.81964788,37.36375644,73.42111323,95.4087133,125.6818372,135.8969487
5.092581994,19.24165358,19.52600036,38.3692867,49.85983069,65.68032316,71.01865877
11.02314934,41.64952495,42.26500783,83.05224691,107.9241061,142.1683561,153.7234515
12.61546808,47.66589262,48.37028338,95.049331,123.5139863,162.7048953,175.9291502
9.794639585,37.00776188,37.55465032,73.79622652,95.89616269,126.3239539,136.5912551
16.47986273,62.26700131,63.18716242,124.1650265,161.3490302,212.5449745,229.8201088
8.625150235,32.58899966,33.07058909,64.98488637,84.44606899,111.2407528,120.2821284
5.207225941,19.6748207,19.96556868,39.23305413,50.98227266,67.15891525,72.6174272
19.25361583,72.74726384,73.8222988,145.0634485,188.5059537,248.3187726,268.5015135
20.12210991,76.02875487,77.15228261,151.6069854,197.0090996,259.5199612,280.6131072
7.835313342,29.60470448,30.04219299,59.03398008,76.71303026,101.0540258,109.2674492
29.10499908,109.9694242,111.5945159,219.2872016,284.9576754,375.3745639,405.884088
6.67890133,25.23535327,25.60827296,50.32116916,65.39097258,86.13948646,93.14069269
23.09645671,87.26693441,88.55653624,174.0167503,226.1299715,297.8808672,322.0918936
9.645762714,36.44525014,36.98382597,72.67453631,94.43855718,124.4038511,134.5150911
9.112323264,34.42971909,34.93851007,68.65541767,89.21582326,117.5239471,127.0760053
18.21632495,68.8279962,69.84511352,137.2481377,178.3501726,234.9405686,254.0359619
8.579876264,32.41793789,32.89699943,64.6437765,84.00280611,110.6568429,119.6507597
7.059182561,26.67219606,27.06634893,53.18634042,69.11418367,91.04407006,98.44390882
17.97764365,67.9261702,68.92996063,135.4498296,176.0133209,231.8622353,250.7074292
7.397807082,27.95164442,28.36470456,55.73765552,72.42954734,95.4113965,103.1662008
12.53198322,47.350456,48.05018535,94.42032696,122.6966129,161.6281698,174.7649111
23.36335345,88.27536876,89.5798729,176.0276433,228.7430715,301.3231022,325.8139051
13.85137627,52.33560973,53.10900803,104.3610938,135.6143655,178.6447171,193.1645217
7.673629159,28.99380199,29.42226279,57.81579513,75.13003249,98.96874386,107.0126807
13.92794202,52.62490337,53.40257675,104.9379669,136.3639961,179.632205,194.2322701
11.83590045,44.72039851,45.38126174,89.17579693,115.8814906,152.6506137,165.0576812
16.94249198,64.0149853,64.96097754,127.6506364,165.8784842,218.5116214,236.2717102
6.139454133,23.19712274,23.53992213,46.25678607,60.10941875,79.18209897,85.61782581
5.596750628,21.14658868,21.45908596,42.16786881,54.79598346,72.18271405,78.04954805
13.14946975,49.68354794,50.41775494,99.0726856,128.7422247,169.5920505,183.3760765
3.633224803,13.72766371,13.93052657,27.37398127,35.57173429,46.85862289,50.66717685
16.68893138,63.0569398,63.98877436,125.7402225,163.395954,215.2413859,232.735678
19.09941708,72.16464407,73.23106926,143.9016614,186.9962434,246.3300321,266.3511331
17.59383065,66.47598309,67.45834314,132.5580488,172.2555314,226.9121016,245.3549608
23.35976424,88.2618074,89.56611114,176.000601,228.7079307,301.2768113,325.7638517
42.27422485,159.7276177,162.0880195,318.5087359,413.8933249,545.2214128,589.5356722
11.15284576,42.1395659,42.76229043,84.02942496,109.1939221,143.8410839,155.5321344
45.0989612,170.4005138,172.9186361,339.7912836,441.549409,581.6527548,628.9280644
22.31096562,84.29905927,85.54480283,168.0985868,218.4394811,287.7501891,311.1378188
20.93277643,79.09175205,80.26054375,157.7148294,204.9460744,269.9753331,291.9182662
11.27770589,42.61133353,43.2410297,84.97016468,110.4163874,145.4514367,157.2733728
12.79403086,48.34056869,49.05492959,96.39468521,125.262237,165.0078649,178.4192995
12.1930875,46.06998294,46.75078988,91.86696855,119.378594,157.2573457,170.0388371
5.693093671,21.51060824,21.82848488,42.89375086,55.73924718,73.42527475,79.39310103
15.91016651,60.11447881,61.00283066,119.8727367,155.7713179,205.1974577,221.8754038
13.79806041,52.13416274,52.90458411,103.9593936,135.092367,177.9570889,192.4210047
13.67127552,51.65512267,52.41846495,103.0041521,133.851057,176.321912,190.6529247
13.5845045,51.32726973,52.08576711,102.350389,133.0015099,175.2028041,189.4428584
4.098026125,15.48385458,15.71266985,30.87595634,40.12245438,52.85328356,57.14906885
11.40041023,43.0749558,43.71150322,85.89466193,111.6177461,147.0339857,158.9845475
13.36270216,50.48921865,51.23533159,100.6792529,130.8299146,172.342163,186.3497114
7.93338638,29.9752606,30.41822507,59.77289652,77.67323181,102.3188987,110.6351279
2.506036317,9.468729756,9.608655506,18.88135057,24.53579473,32.32098675,34.94795729
11.3610035,42.92606265,43.56040977,85.59775791,111.2319275,146.5257471,158.4350006
41.99557926,158.6747918,161.0196353,316.4093229,411.1651956,541.6276498,585.649817
13.85038566,52.33186683,53.10520982,104.3536302,135.6046667,178.6319409,193.1507071
10.74564674,40.60101776,41.20100614,80.96144567,105.2071675,138.5893347,149.8535359
11.83747374,44.72634297,45.38729404,89.18765063,115.8968942,152.6709047,165.0796215
15.40901735,58.22095237,59.08132231,116.0969043,150.8647277,198.7340096,214.8866226
8.274311925,31.26340309,31.7254033,62.34154833,81.01112405,106.715902,115.3895089
10.09764171,38.15261569,38.7164224,76.07915007,98.86275893,130.2318493,140.8167746
7.829615316,29.58317524,30.0203456,58.99104917,76.65724272,100.9805369,109.1879874
3.336804666,12.60767907,12.79399117,25.1406487,32.66958016,43.0356171,46.53344653
16.64383401,62.88654528,63.8158618,125.4004432,162.9544201,214.6597536,232.106772
8.402962929,31.74949405,32.21867755,63.31084981,82.27070461,108.3751467,117.1836129
22.43624628,84.77241582,86.02515449,169.0424949,219.6660637,289.3659656,312.8849217
12.25569515,46.30653777,46.99084044,92.33867645,119.9915654,158.0648125,170.9119329
13.04617697,49.29326973,50.02170933,98.29444186,127.7309184,168.2598573,181.9356059
14.61277918,55.21247083,56.02838242,110.0977686,143.0690162,188.4647238,203.7826744
9.943765397,37.57121422,38.12642917,74.91979233,97.35620549,128.2472674,138.6708908
13.97242951,52.79299352,53.57315088,105.2731511,136.7995587,180.2059714,194.8526709
46.78593704,176.7745308,179.3868463,352.5015471,458.0660463,603.4101105,652.4538046
13.70580947,51.78560465,52.55087516,103.2643429,134.1891678,176.7673051,191.1345182
14.27050326,53.91922611,54.71602656,107.5189425,139.7179028,184.0503043,199.0094617
31.0753784,117.4142442,119.149353,234.1327257,304.2490249,400.7870463,433.3620347
9.176997045,34.6740805,35.18648257,69.14269247,89.84902343,118.3580612,127.9779142
17.05439448,64.43779421,65.39003458,128.4937488,166.9740855,219.9548563,237.8322477
14.12704787,53.37719874,54.16598929,106.4380997,138.3133773,182.2001237,197.008903
6.821411927,25.77381088,26.15468771,51.39489364,66.78624795,87.97748181,95.1280758
65.9588722,249.2169533,252.8997989,496.9571194,645.7820815,850.6883239,919.8301849
13.09265661,49.46888692,50.19992174,98.64463559,128.1859855,168.8593169,182.5837881
10.01350718,37.83472439,38.39383341,75.44525119,98.03902481,129.1467448,139.6434756
7.848137502,29.65315889,30.09136344,59.13060177,76.83858749,101.2194223,109.4462887
11.38498353,43.01666802,43.65235409,85.77843177,111.4667082,146.8350236,158.7694143
6.686057906,25.26239345,25.63571273,50.3750893,65.46104031,86.23178663,93.2404948
11.12050475,42.01736962,42.63828838,83.78575651,108.8772816,143.4239736,155.0811225
45.53321186,172.0412729,174.5836418,343.0630792,445.8010174,587.2533957,634.9839117
20.88389528,78.90706106,80.07312346,157.3465418,204.4674949,269.3449006,291.2365937
14.81792543,55.98758904,56.81495507,111.6434119,145.0775371,191.110547,206.6435437
20.07089339,75.83523995,76.955908,151.2211023,196.5076551,258.8594087,279.8988667
33.5052442,126.5951737,128.4659552,252.4401811,328.0390586,432.1256426,467.2477552
19.04515405,71.95961833,73.02301372,143.4928249,186.4649715,245.630188,265.5944074
14.84021605,56.07181123,56.90042188,111.8113572,145.2957774,191.3980349,206.9543978
21.74019637,82.14248248,83.35635687,163.7982125,212.8512632,280.3888332,303.17815
22.0762816,83.41233649,84.64497635,166.3303957,216.1417655,284.7234098,307.8650303
7.27500687,27.48765992,27.89386345,54.81243595,71.22724999,93.82761097,101.4536891
5.555937713,20.99238243,21.3026009,41.8603701,54.39639736,71.65633953,77.4803911
16.53458785,62.473773,63.39698972,124.5773446,161.8848262,213.2507782,230.5832786
21.08985817,79.68526482,80.86282726,158.8983379,206.4840112,272.0012562,294.1088513
8.96275743,33.86460419,34.36504409,67.52853658,87.75147233,115.5949585,124.9902333
10.35223644,39.11456853,39.69259066,77.99735549,101.355414,133.5154222,144.3672283
14.84777832,56.10038429,56.92941717,111.868334,145.3698172,191.4955674,207.0598575
8.500243766,32.11705694,32.59167216,64.04379752,83.22314996,109.6298024,118.5402439
15.31227078,57.85540815,58.71037619,115.367982,149.9175132,197.4862445,213.5374422
15.30194888,57.81640822,58.67079993,115.2902132,149.8164549,197.3531204,213.3934981
24.4127523,92.24038477,93.6034826,183.9341798,239.0173978,314.8574656,340.4483084
11.71035826,44.24605382,44.89990734,88.22991837,114.6523475,151.0314642,163.3069313
15.74889903,59.50515076,60.38449816,118.6576913,154.1923999,203.11755,219.6264463
12.8393834,48.51192731,49.22882049,96.73638703,125.7062691,165.5927881,179.0517638
22.25533014,84.08884791,85.33148503,167.6794097,217.894772,287.0326442,310.3619537
17.54045801,66.27432153,67.25370149,132.1559207,171.732977,226.223741,244.6106519
11.41915708,43.1457883,43.78338246,86.0359072,111.8012904,147.2757686,159.2459819
7.334972659,27.71423279,28.12378454,55.26423909,71.81435573,94.60100498,102.2899427
16.65760043,62.9385599,63.86864507,125.5041642,163.0892027,214.8373027,232.2987518
3.991895543,15.08285409,15.30574351,30.07633156,39.08336402,51.48449049,55.66902363
21.59815271,81.60578911,82.81173242,162.728006,211.4605594,278.55686,301.1972785
6.688228773,25.27059579,25.64403628,50.39144536,65.48229456,86.25978485,93.27076864
19.298583,72.91716639,73.99471211,145.4022468,188.9462128,248.8987255,269.1286036
12.49401712,47.20700608,47.90461557,94.13427716,122.324899,161.1385114,174.2354545
7.394441392,27.93892761,28.35179982,55.71229724,72.39659495,95.36798833,103.1192646
25.38003333,95.89512936,97.3122358,191.222012,248.487735,327.3327347,353.9375367
25.65928844,96.95025819,98.38295698,193.3260173,251.2218318,330.9343588,357.831892
24.07680923,90.97106789,92.31540818,181.4030677,235.7282873,310.5247225,335.7634105
8.200320979,30.983838,31.44170689,61.78407477,80.28670252,105.761622,114.3576673
16.34829579,61.76989287,62.68270787,123.1737553,160.0609006,210.8481222,227.9853406
17.65750145,66.71655485,67.70246999,133.0377668,172.8789117,227.7332801,246.2428826
99.24321209,374.977469,380.5187618,747.7329304,971.6583371,1279.964908,1383.997317
17.79359595,67.23077008,68.22428411,134.0631501,174.2113691,229.4885254,248.14079
5.146625823,19.4458511,19.73321544,38.77647173,50.38895642,66.37734014,71.77232758
21.4242139,80.94858414,82.14481548,161.4174905,209.7575805,276.313527,298.7716129
10.41862826,39.36542131,39.94715046,78.49757457,102.0054349,134.3716943,145.2930961
15.16871776,57.31301188,58.15996457,114.2864035,148.5120318,195.6348048,211.535522
11.37200878,42.96764464,43.60260625,85.6806755,111.3396766,146.667685,158.5884748
5.387015402,20.35413162,20.65491823,40.58765056,52.74253339,69.47770559,75.12468313
21.32214934,80.56294659,81.75347911,160.6485006,208.7582993,274.9971745,297.3482705
4.947702215,18.69424432,18.97050167,37.27771198,48.44135942,63.81177186,68.9982362
10.10123695,38.16619985,38.7302073,76.10623789,98.8979588,130.278218,140.8669121
27.62341352,104.3714474,105.913814,208.1244198,270.4519481,356.2661787,385.2226201
15.81569081,59.75751474,60.64059148,119.1609238,154.8463366,203.9789805,220.5578918
8.976883972,33.91797948,34.41920814,67.63497087,87.88978076,115.7771521,125.1872351
10.89053597,41.14846273,41.75654108,82.05309162,106.6257313,140.4580079,151.8740903
11.007801,41.59153326,42.20615916,82.93660718,107.7738355,141.9704047,153.5094111
5.962988599,22.53037085,22.8633172,44.92723326,58.38170152,76.90617817,83.15692375
28.58887379,108.0193124,109.615586,215.3985338,279.9044587,368.7179649,398.6864569
9.955987056,37.61739215,38.1732895,75.01187456,97.47586382,128.4048932,138.8413281
11.25595,42.52913173,43.15761315,84.80624819,110.2033824,145.1708454,156.9699757
16.14355909,60.99632208,61.89770551,121.6311977,158.0563895,208.207581,225.1301826
16.39049116,61.92932255,62.84449355,123.4916699,160.4740219,211.3923266,228.5737766
33.12281572,125.1502178,126.9996462,249.5588317,324.2948245,427.1933654,461.9145946
7.173707034,27.10491176,27.50545917,54.04920769,70.23545591,92.52112126,100.0410111
27.22744351,102.8753266,104.3955841,205.1410439,266.5751332,351.1592529,379.7006159
9.730674423,36.7660779,37.30939481,73.3142907,95.26990037,125.498979,135.6992282
6.665168255,25.18346464,25.55561754,50.21769939,65.25651646,85.96236749,92.94917793
8.681697773,32.80265712,33.28740391,65.41093522,84.99970773,111.9700608,121.0707127
6.65153451,25.13195132,25.50334297,50.114978,65.12303285,85.78652962,92.75904839
16.05918694,60.67753295,61.57420542,120.9955085,157.2303289,207.1194119,223.9535698
29.64487804,112.0092861,113.6645222,223.3548377,290.2434564,382.3375199,413.4129759
5.762151087,21.77153263,22.09326513,43.41405349,56.41536611,74.31592578,80.35614199
18.9321947,71.53281622,72.58990447,142.6417498,185.3590229,244.1733226,264.0191315
8.99784176,33.99716574,34.49956458,67.79287414,88.09497172,116.04745,125.4795022
6.573206909,24.83600075,25.20301894,49.52483057,64.35615253,84.77631866,91.66672996
3.291985786,12.43833681,12.62214643,24.80296765,32.23077294,42.45757663,45.90842435
7.142156072,26.98570059,27.38448633,53.81149176,69.9265506,92.1142005,99.60101683
5.944830903,22.46176437,22.79369688,44.79042685,58.20392537,76.67199375,82.90370539
8.939412931,33.77640006,34.27553651,67.35265099,87.52291386,115.2938786,124.6646823
16.59190023,62.69032031,63.61673708,125.009156,162.4459532,213.9899505,231.382529
20.52903438,77.56626565,78.71251421,154.6728961,200.9931661,264.7681694,286.287877
18.69828732,70.64902783,71.69305574,140.87941,183.068911,241.1565596,260.7571735
32.56313523,123.0355384,124.8537168,245.3420039,318.815173,419.975024,454.1095641
19.63609401,74.19240752,75.28879833,147.9451724,192.2506744,253.2516908,273.8353672
4.847246557,18.31468578,18.58533414,36.52084405,47.45783041,62.51616972,67.5973307
10.46245982,39.53103311,40.11520961,78.82781679,102.4345756,134.9370011,145.9043496
10.5085175,39.70505602,40.29180418,79.1748314,102.8855115,135.5310187,146.5466475
9.990735049,37.74868289,38.30652041,75.27367805,97.81607024,128.8530469,139.3259066
16.07717284,60.74549031,61.64316704,121.1310205,157.406423,207.3513806,224.2043924
17.76430009,67.1200795,68.11195779,133.8424249,173.9245428,229.1106892,247.7322442
19.41017958,73.33881945,74.42259622,146.2430544,190.038819,250.338015,270.684875
3.937218438,14.87626381,15.09610031,29.66437521,38.54803809,50.77930599,54.90652346
12.15265462,45.91721262,46.59576197,91.56233317,118.9827287,156.7358726,169.47498
3.36920337,12.73009333,12.91821443,25.38475182,32.98678544,43.45347142,46.98526302
16.04993548,60.64257753,61.53873344,120.9258048,157.1397508,207.0000935,223.8245535
15.12765771,57.15787186,58.00253195,113.9770428,148.1100261,195.1052429,210.9629186
40.95147599,154.7297845,157.01633,308.5426852,400.9427166,528.1615848,571.0892633
13.23110674,49.99200262,50.73076786,99.68776715,129.5415062,170.6449435,184.5145461
25.4111305,96.01262592,97.43146868,191.4563089,248.7921973,327.7338027,354.3712026
27.90233647,105.4253212,106.9832616,210.2259225,273.1827929,359.8635188,389.1123432
1.915585257,7.237787815,7.344745444,14.4326866,18.7548785,24.70578949,26.71381547
3.305484744,12.48934085,12.67390419,24.9046735,32.36293689,42.63167612,46.09667421
5.452055495,20.59987708,20.90429524,41.07768528,53.37932,70.31654418,76.03170046
6.230107885,23.53964606,23.88750715,46.93980301,60.99698045,80.35128343,86.88203872
9.404105372,35.53217954,36.05726232,70.85380571,92.07256794,121.287135,131.1450559
16.36905704,61.84833653,62.76231075,123.3301778,160.2641673,211.1158853,228.2748668
12.54683535,47.40657285,48.10713147,94.53222812,122.8420253,161.8197216,174.9720318
24.96020378,94.30885844,95.70252349,188.05887,244.377319,321.9180864,348.0827991
8.965788681,33.87605738,34.37666653,67.55137508,87.78115034,115.6340533,125.0325056
9.993763976,37.76012729,38.31813394,75.29649904,97.84572549,128.8921118,139.3681465
15.19816973,57.42429228,58.27288944,114.5083049,148.8003866,196.0146543,211.9462448
19.39447799,73.27949305,74.36239311,146.1247531,189.8850898,250.1355076,270.4659083
9.35616705,35.35105088,35.87345699,70.49262169,91.60321926,120.6688623,130.4765315
7.368866551,27.84229642,28.25374065,55.51960748,72.14619991,95.03814312,102.7626103
3.535649554,13.35898842,13.55640312,26.63881536,34.61640644,45.60017012,49.30644013
16.75430468,63.30394424,64.23942895,126.2327677,164.0360029,216.084522,233.647342
28.30164278,106.9340477,108.5142836,213.2344353,277.0922724,365.0134736,394.6808737
5.855201829,22.12311267,22.45004069,44.11513019,57.32639596,75.51602483,81.65378215
20.40967501,77.11528192,78.25486599,153.7736011,199.8245569,263.2287613,284.6233496
26.18286691,98.92853082,100.3904639,197.2708399,256.3480201,337.6870833,365.1334613
9.522738538,35.98041941,36.51212612,71.74762931,93.23406707,122.8171771,132.7994561
39.43241649,148.9902173,151.1919453,297.0975618,386.0700941,508.5698887,549.9052022
4.319458372,16.3205073,16.56168635,32.54430402,42.29042622,55.70915148,60.2370547
16.78107426,63.40508957,64.34206897,126.434459,164.2980952,216.429776,234.0206574
11.23714636,42.45808467,43.08551617,84.66457506,110.0192821,144.9283301,156.7077494
8.284813187,31.30308073,31.76566728,62.4206685,81.11393853,106.8513395,115.5359543
24.13205075,91.17979075,92.52721548,181.8192765,236.2691393,311.2371865,336.5337818
7.131996751,26.94731493,27.34553341,53.73494789,69.82708396,91.98317315,99.45933991
7.557632426,28.55552354,28.9775076,56.94183534,73.99434582,97.47270454,105.395047
8.026285987,30.32626959,30.77442115,60.47283452,78.58278195,103.5170485,111.9306604
15.99318531,60.42815447,61.32114171,120.4982292,156.5841282,206.2681722,223.0331434
8.924746186,33.72098369,34.21930121,67.24214662,87.37931648,115.1047179,124.4601471
14.96454463,56.54157048,57.37712307,112.748092,146.5130385,193.0015321,208.6882234
8.094401528,30.58363523,31.03559006,60.98604073,79.24967927,104.3955519,112.8805664
31.45090646,118.8331278,120.5892044,236.962085,307.9256992,405.6303271,438.5989655
40.40817643,152.6769983,154.9332084,304.4492771,395.6234456,521.1545124,563.5126733
14.16283235,53.5124057,54.30319429,106.7077124,138.6637316,182.6616452,197.5079358
9.809271096,37.06304513,37.61075052,73.90646541,96.0394151,126.5126602,136.795299
7.323451353,27.67070105,28.07960949,55.17743355,71.70155433,94.45241177,102.1292722
25.80669862,97.50722823,98.94815773,194.4366569,252.6650774,332.8355453,359.8876022
25.40620322,95.99400885,97.41257649,191.4191851,248.7439559,327.6702544,354.3024892
