MARKAL-NETL,REGEN-EPRI,IPM-NRDC,Haiku-RFF,NEMS-RHG,ReEDS-NREL,RIO-REPEAT,GCAM-PNNL,EPS-EI
26.14737633,49.45825789,50.18913564,98.62344051,128.1584431,162.578462,168.8230353,176.4722853,182.5445576
7.406668387,14.00985363,14.2168866,27.93668894,36.30295739,46.05298594,47.82186261,49.98863671,51.70870634
1.926341852,3.643712122,3.697557692,7.265832663,9.441749315,11.97755719,12.43761035,13.0011495,13.44850882
34.25252847,64.78930679,65.74674169,129.194691,167.8849406,212.9744617,221.1547251,231.1750862,239.1296388
8.074003953,15.2721315,15.497818,30.45376479,39.5738281,50.2023273,52.13057851,54.49257741,56.3676241
30.93885332,58.52142743,59.38623769,116.6960739,151.6433321,192.3707803,199.7596646,208.810631,215.9956403
15.13776929,28.63337752,29.05651208,57.09708196,74.19608453,94.1232198,97.73845482,102.1669137,105.6823968
6.343583572,11.99900855,12.17632593,23.92691447,31.09236597,39.44296542,40.95795386,42.81372921,44.28691592
19.37613729,36.65033092,37.19193736,73.08348262,94.96997163,120.4764317,125.103883,130.7722497,135.2720199
6.644237626,12.56770139,12.75342272,25.06093024,32.56598822,41.31236421,42.89915551,44.8428853,46.38589367
9.719854681,18.38528935,18.65698106,36.66163281,47.64078151,60.43585424,62.75717109,65.60065324,67.85792007
7.501444373,14.1891242,14.39880638,28.29416778,36.7674913,46.64228155,48.43379283,50.62829305,52.37037274
9.434017444,17.84462279,18.10832472,35.58350354,46.23978224,58.65858306,60.91163564,63.67149791,65.86238402
19.49654593,36.87808614,37.42305828,73.53764346,95.56014112,121.2251054,125.8813129,131.5849044,136.1126374
6.184922964,11.69889901,11.87178146,23.32847374,30.31470874,38.45644971,39.93354648,41.74290667,43.17924722
29.70639047,56.19020059,57.02056075,112.0474344,145.6025532,184.7076055,191.8021504,200.4925675,207.3913588
9.177010534,17.35848935,17.61500736,34.61411734,44.98009159,57.06057232,59.25224596,61.93692248,64.06812322
17.93698345,33.92814414,34.42952301,67.65523996,87.91611989,111.5280992,115.8118486,121.0592,125.2247517
5.89836758,11.15687407,11.32174665,22.24763574,28.91018954,36.67471326,38.08337424,39.80890446,41.17869751
1.552472452,2.936531066,2.979926149,5.855661102,7.609270231,9.65292197,10.02368682,10.47785284,10.83838751
4.458721472,8.433756169,8.558387423,16.81753635,21.85392503,27.72331993,28.7881615,30.09253233,31.12799267
16.83375643,31.84136934,32.31191054,63.49405597,82.50877596,104.6684836,108.6887579,113.6133672,117.5227137
22.7305211,42.99521146,43.63058045,85.73564579,111.411109,141.3332303,146.7617828,153.4114533,158.6902206
4.812870241,9.103635278,9.238165783,18.15332506,23.58974564,29.92533674,31.07475689,32.48273171,33.60043693
4.878055854,9.2269351,9.363287688,18.39919406,23.90924564,30.33064611,31.49563403,32.92267848,34.05552193
6.940145264,13.1274163,13.32140891,26.17704335,34.01634644,43.15225086,44.80971147,46.84000717,48.45173493
14.55406749,27.5292945,27.93611329,54.89545839,71.33513537,90.49389423,93.96972831,98.22742892,101.6073574
13.85044559,26.19838034,26.58553132,52.24151668,67.88641126,86.11893267,89.42672624,93.4785867,96.69511126
20.9825391,39.68887039,40.27537936,79.14255606,102.8435706,130.4646743,135.4757699,141.6140793,146.4869083
10.79540003,20.41970376,20.72145938,40.71840629,52.91244686,67.12335155,69.70153249,72.85965865,75.36670213
1.080136719,2.043099075,2.073291316,4.074091339,5.294169421,6.716045398,6.974006,7.289993182,7.540836107
15.33720796,29.01061953,29.43932885,57.84933056,75.17361086,95.36328422,99.02614962,103.512953,107.0747522
9.281660588,17.55643692,17.81588012,35.00883948,45.49302214,57.71126265,59.92792904,62.64322027,64.79872416
12.64769877,23.92336194,24.27689345,47.70496098,61.99128215,78.64052546,81.66107642,85.36108089,88.29828847
10.41607075,19.70219524,19.99334775,39.28764099,51.05320677,64.76476802,67.25235671,70.29951248,72.71846335
14.22709129,26.91081282,27.3084919,53.66215999,69.73249808,88.46083032,91.85857524,96.02062102,99.32461498
26.86113173,50.80833976,51.55916856,101.315604,131.6568354,167.0164313,173.4314653,181.2895199,187.5275495
-0.524605708,-0.99230164,-1.006965545,-1.978723189,-2.571296254,-3.261879438,-3.387166915,-3.540637005,-3.662467536
2.667181109,5.045023619,5.119577306,10.06015189,13.07289015,16.58392785,17.22090985,18.00117685,18.62058317
12.55463096,23.7473224,24.09825246,47.35392506,61.53512064,78.06185086,81.06017515,84.73295322,87.64854742
11.31753202,21.40732632,21.72367669,42.68779904,55.47161846,70.36984997,73.07272761,76.38360019,79.01189973
4.849191284,9.172337218,9.307882978,18.29032183,23.76776917,30.15117275,31.30926717,32.72786748,33.85400763
10.85560994,20.53359195,20.83703056,40.94550779,53.207559,67.49772313,70.09028353,73.26602372,75.7870499
13.27948905,25.11840523,25.48959669,50.08796608,65.0879316,82.56885428,85.74029077,89.62512149,92.70905135
3.96382196,7.497644362,7.608442066,14.95085986,19.42823038,24.64614689,25.59279548,26.75238658,27.67291514
9.962207267,18.84370386,19.12216987,37.5757454,48.82864563,61.94274771,64.32194374,67.23632461,69.5498736
7.330811763,13.86636939,14.071282,27.6505707,35.93115463,45.58132665,47.33208707,49.4766698,51.17912304
28.87890792,54.62500167,55.43223184,108.9263114,141.5467399,179.5625066,186.4594302,194.9077725,201.6143955
12.10715485,22.90091287,23.23933497,45.66612157,59.34186652,75.27954582,78.1710029,81.71287466,84.52455033
6.786974524,12.83769094,13.02740209,25.59930946,33.26559718,42.19986991,43.82074994,45.80623651,47.38239304
9.23072517,17.46009161,17.71811105,34.81671978,45.24336788,57.39455776,59.59905964,62.29945004,64.44312506
18.63343607,35.24549748,35.76634377,70.28214039,91.3297046,115.8584838,120.3085616,125.7596557,130.0869465
6.305471198,11.92691828,12.10317032,23.7831611,30.90556243,39.20599132,40.71187767,42.55650348,44.02083926
19.00898415,35.9558538,36.48719749,71.69864364,93.17041155,118.1935567,122.7333237,128.2942821,132.7087873
9.739964509,18.42332747,18.69558129,36.73748365,47.73934759,60.56089259,62.88701212,65.73637728,67.99831426
11.58111937,21.90590678,22.22962501,43.68200551,56.76356238,72.00877637,74.77460451,78.1625879,80.852101
7.980321522,15.09492941,15.31799727,30.10041065,39.11465413,49.61983117,51.52570893,53.86030163,55.7135922
15.87674867,30.03117102,30.47496171,59.88438604,77.81810937,98.71802614,102.5097458,107.1543885,110.8414866
20.03047003,37.88801368,38.44791019,75.551514,98.1771104,124.5449244,129.3286449,135.1884325,139.84016
9.997238005,18.90996516,19.18941036,37.70787536,49.00034488,62.1605609,64.54812305,67.47275194,69.79443621
16.91950488,32.00356414,32.47650221,63.81748446,82.92906238,105.201648,109.242401,114.1920953,118.1213554
29.35844117,55.53204789,56.35268209,110.735029,143.8971186,182.5441356,189.5555825,198.1442092,204.9621954
12.16371635,23.00790001,23.34790313,45.87946189,59.61909638,75.6312324,78.53619762,82.09461608,84.91942718
27.12843736,51.31395342,52.07225401,102.3238352,132.9670041,168.6784772,175.1573496,183.0936028,189.3937095
6.148860878,11.63068689,11.80256132,23.1924537,30.13795445,38.23222383,39.70070817,41.49951862,42.92748438
26.14599301,49.45564131,50.18648038,98.61822285,128.1516629,162.5698608,168.8141037,176.462949,182.5349001
27.45977967,51.94069368,52.70825604,103.5736019,134.5910414,170.7386886,177.296693,185.3298782,191.7069334
10.29185779,19.46724407,19.75492455,38.8191309,50.44439084,63.99243998,66.45036386,69.46118192,71.85128649
8.800459869,16.64623663,16.8922292,33.1938325,43.13447059,54.7192656,56.82101058,59.39552958,61.43928299
37.49273644,70.91822157,71.96622755,141.4162024,183.7664578,233.1213407,242.0754377,253.0437011,261.7507356
8.969444972,16.96587516,17.21659124,33.83121547,43.96273218,55.76997668,57.91207906,60.53603358,62.61903083
3.17541911,6.006365428,6.095125506,11.97713888,15.56396191,19.74403659,20.50239709,21.43134592,22.16878165
36.53500848,69.10666097,70.1278963,137.8038159,179.0722612,227.1664052,235.8917755,246.5798616,255.0644805
12.74510682,24.10761111,24.4638654,48.07236752,62.46871682,79.24618665,82.29000081,86.01850139,88.97833029
12.32419163,23.31144205,23.65593082,46.48474727,60.40564805,76.62903136,79.57232164,83.17768613,86.03976482
5.68455218,10.75243819,10.91133415,21.44116055,27.86219726,35.34525754,36.70285467,38.36583454,39.68597269
13.92519475,26.33976979,26.72901018,52.52345775,68.25278591,86.58370601,89.90935134,93.98307919,97.21696294
2.63950875,4.992680825,5.066461008,9.955776474,12.93725717,16.41186739,17.04224061,17.81441224,18.42739214
6.840760324,12.9394278,13.13064238,25.80218032,33.52922227,42.53429783,44.1680231,46.16924437,47.75789171
17.504014,33.10917424,33.59845064,66.02215313,85.79396855,108.8359933,113.01634,118.1370289,122.202031
23.72000837,44.86684539,45.52987276,89.46782289,116.2609703,147.485638,153.150502,160.0896408,165.5981992
18.54483695,35.07791057,35.59628031,69.94795964,90.89544593,115.3075946,119.7365129,125.161688,129.4684031
27.56406353,52.13794857,52.9084259,103.9669428,135.1021771,171.387102,177.9700116,186.0337045,192.4349778
6.169699004,11.6701026,11.84255951,23.27105156,30.2400902,38.36179057,39.83525152,41.64015803,43.07296308
4.077755506,7.713151823,7.827134224,15.38059775,19.98666292,25.35455986,26.32841831,27.52133995,28.46832759
13.13028171,24.83617671,25.2031975,49.52518146,64.35660849,81.64111684,84.7769193,88.61810036,91.66737942
11.56347704,21.87253598,22.19576107,43.61546167,56.67709048,71.89908037,74.66069513,78.04351737,80.72893336
24.58145135,46.49628111,47.18338774,92.71703875,120.4832368,152.8418952,158.7124909,165.9036394,171.612253
8.909871982,16.85319172,17.1022426,33.60651632,43.67074183,55.39956533,57.52744035,60.13396718,62.20312964
13.79381456,26.09126168,26.4768297,52.02791412,67.60884061,85.76681378,89.0610826,93.09637601,96.29974901
7.229314425,13.67438525,13.87646078,27.26774007,35.43367677,44.9502392,46.67675981,48.79165012,50.47053238
13.0210249,24.62951538,24.9934822,49.11308341,63.82109844,80.96178274,84.07149226,87.88071093,90.90461699
15.00523476,28.38268593,28.80211586,56.59718431,73.54648131,93.29915008,96.88273291,101.2724197,104.7571239
12.63080078,23.89139906,24.24445823,47.64122462,61.9084585,78.53545755,81.55197289,85.24703395,88.18031727
16.71375411,31.61438267,32.08156954,63.04142769,81.92059799,103.9223363,107.9139515,112.8034548,116.6849328
5.989514693,11.32928056,11.49670091,22.59142709,29.35693693,37.24144535,38.67187429,40.42406902,41.8150294
54.18464894,102.4912904,104.0058727,204.3752472,265.5800016,336.9078708,349.8483666,365.6997438,378.283184
10.82548544,20.47661088,20.77920745,40.83188332,53.05990713,67.31041581,69.89578181,73.06270927,75.57673956
15.19601423,28.74354892,29.16831156,57.31677192,74.48156558,94.48537362,98.11451882,102.5600169,106.0890263
10.4392193,19.74598115,20.03778071,39.37495335,51.16666678,64.90870043,67.40181751,70.45574524,72.88007195
14.10525335,26.68035405,27.07462748,53.20260807,69.13532303,87.70326961,91.07191692,95.19831979,98.47401901
17.01118131,32.17697185,32.65247248,64.16327232,83.37840417,105.7716713,109.8343186,114.8108324,118.7613827
4.520726123,8.551039142,8.677403565,17.05140731,22.1578339,28.1088508,29.18850046,30.51101036,31.5608702
10.3202565,19.52096077,19.80943506,38.92624599,50.58358394,64.16901672,66.63372285,69.65284876,72.04954844
11.73593022,22.19873445,22.52677999,44.26592564,57.52235049,72.9713552,75.7741556,79.20742793,81.93289316
12.70149729,24.02512285,24.38015815,47.9078798,62.25496956,78.97503245,82.00843168,85.72417457,88.67387591
23.31950675,44.10928898,44.76112143,87.95719912,114.2979563,144.9954096,150.564625,157.3865995,162.8021485
16.89954838,31.96581605,32.43819629,63.74221196,82.83124784,105.077563,109.1135499,114.0574062,117.9820317
12.43334486,23.51790744,23.86544728,46.89645459,60.94065037,77.30772137,80.27707986,83.91437644,86.80180405
5.45369041,10.31575877,10.46820164,20.57038935,26.73065409,33.90981136,35.21227358,36.80771629,38.07424083
6.878420356,13.01066247,13.20292972,25.94422753,33.7138087,42.76845937,44.41117869,46.42341716,48.02081039
11.6118563,21.96404627,22.28862366,43.79793997,56.91421601,72.19989164,74.97306044,78.37003573,81.06668695
9.408295238,17.79596876,18.05895168,35.48648377,46.11370772,58.49864821,60.74555776,63.49789517,65.68280774
6.729823032,12.72958781,12.91770144,25.38374379,32.98547553,41.84451488,43.45174586,45.42051313,46.98339722
5.791782389,10.95526616,11.11715945,21.84561459,28.38777414,36.01199068,37.39519676,39.08954615,40.43458666
21.634806,40.92264558,41.52738687,81.60279545,106.0405839,134.520322,139.6871935,146.0163195,151.040626
21.35470191,40.3928234,40.98973515,80.54629065,104.667685,132.7786983,137.8786747,144.125858,149.0851153
17.45313721,33.01293981,33.50079409,65.83025453,85.54460161,108.5196529,112.6878491,117.7936543,121.8468412
7.302000172,13.81187172,14.01597898,27.5418983,35.78993784,45.4021827,47.14606228,49.28221635,50.97797861
4.366855448,8.259989844,8.382053237,16.47103339,21.40365398,27.15211781,28.19501973,29.47251574,30.4866418
14.40681705,27.25076749,27.6534703,54.34005485,70.61340378,89.57832434,93.01899175,97.23361517,100.5793473
7.253632543,13.72038343,13.92313871,27.35946385,35.55286931,45.10144374,46.83377205,48.95577648,50.6403062
10.24596549,19.38043792,19.6668356,38.64603299,50.21945486,63.70709206,66.15405585,69.1514484,71.53089529
30.86623556,58.38406956,59.24684999,116.4221721,151.2874043,191.9192595,199.2908011,208.3205235,215.4886687
5.632583704,10.65413883,10.81158216,21.24514432,27.60747958,35.02212933,36.36731523,38.01509205,39.32316144
6.47192477,12.24176836,12.42267316,24.41099556,31.72141601,40.24096191,41.78660108,43.67992183,45.18291354
23.74980797,44.9232119,45.58707224,89.5802219,116.4070297,147.6709251,153.342906,160.2907624,165.8062413
6.150573895,11.63392709,11.80584941,23.19891491,30.14635061,38.24287498,39.71176843,41.51108001,42.93944359
18.94375792,35.83247713,36.3619976,71.45262141,92.85071244,117.7879947,122.3121843,127.8540611,132.2534187
23.96610172,45.33233563,46.00224186,90.39604501,117.4671694,149.0157907,154.7394273,161.7505591,167.3162685
9.37910927,17.74076294,18.00293006,35.37639928,45.97065596,58.31717647,60.55711577,63.300915,65.47904964
30.39264212,57.4882586,58.33780103,114.6358585,148.966139,188.9745628,196.2329998,205.1241755,212.1823368
37.06217823,70.10381255,71.13978345,139.7922103,181.6561249,230.4442273,239.2954974,250.1378037,258.7448486
13.18646715,24.94245253,25.31104383,49.73710333,64.63199513,81.99046515,85.13968594,88.9973037,92.05963084
4.192305986,7.929826229,8.047010573,15.81266261,20.5481193,26.0668088,27.06802444,28.2944571,29.26804709
0.101938848,0.192819262,0.195668682,0.384495934,0.49964187,0.633832659,0.658177917,0.687999483,0.711673004
25.07357162,47.42713593,48.12799843,94.57323243,122.8953093,155.9017876,161.8899125,169.2250277,175.0479276
13.83216927,26.16381032,26.55045044,52.17258151,67.7968319,86.00529462,89.3087234,93.35523724,96.56751744
67.47441277,127.6291306,129.5151916,254.501968,330.7182939,419.5406114,435.6549975,455.3942112,471.0639674
4.298669385,8.131014614,8.251172053,16.2138472,21.06944761,26.72815232,27.7547699,29.0123185,30.01060953
8.820738775,16.68459457,16.93115398,33.27032108,43.23386538,54.84535524,56.95194328,59.53239475,61.58085757
14.32831884,27.10228665,27.50279526,54.04397303,70.22865361,89.09024029,92.51216059,96.70381986,100.0313222
15.26190407,28.8681808,29.29478521,57.56529714,74.80451726,94.8950617,98.53994286,103.0047166,106.5490278
13.1765628,24.92371828,25.29203272,49.69974584,64.58345009,81.92888219,85.0757376,88.9304579,91.99048493
9.009638857,17.04190266,17.29374224,33.98281994,44.15973802,56.01989316,58.17159472,60.80730772,62.8996393
29.46893463,55.74104837,56.56477111,111.1517915,144.4386899,183.2311589,190.2689941,198.8899449,205.7335913
6.476885738,12.25115213,12.43219559,24.42970749,31.74573165,40.27180809,41.81863204,43.7134041,45.21754791
15.23198102,28.81158079,29.23734878,57.45243252,74.65785279,94.70900698,98.34674185,102.8027618,106.3401239
3.013525213,5.700140055,5.784374836,11.36650274,14.77045707,18.73741702,19.45711367,20.33870146,21.03854016
7.265455622,13.74274701,13.94583277,27.40405849,35.61081881,45.17495697,46.9101089,49.03557209,50.72284752
13.89212377,26.27721541,26.66553139,52.39871967,68.09069221,86.37807816,89.6958254,93.75987855,96.98608214
11.54213024,21.8321581,22.15478649,43.53494517,56.57246151,71.76635078,74.52286746,77.89944482,80.57990338
5.92036425,11.19848119,11.36396863,22.33060342,29.01800376,36.81148357,38.22539785,39.95736305,41.33226445
13.8005746,26.10404841,26.48980539,52.05341182,67.64197417,85.80884615,89.10472942,93.14200044,96.34694333
8.090379617,15.30310638,15.52925061,30.51553099,39.65409158,50.30414747,52.23630954,54.60309905,56.48194869
17.30878457,32.73989406,33.22371337,65.28578102,84.83707329,107.6221009,111.7558225,116.8193982,120.8390617
12.77788964,24.16962044,24.52679108,48.19601872,62.62939814,79.45002279,82.50166622,86.2397572,89.20719934
6.536751953,12.36439021,12.54710707,24.65551263,32.03915921,40.64404265,42.20516399,44.11744952,45.63549622
14.33727945,27.11923581,27.51999489,54.07777091,70.27257303,89.14595532,92.57001562,96.76429625,100.0938795
20.41979976,38.62443826,39.19521741,77.01999932,100.0853666,126.9656885,131.8423896,137.8160731,142.5582157
5.712535023,10.80536826,10.96504642,21.54670706,27.99935204,35.51924852,36.88352857,38.55469465,39.88133133
25.80366297,48.80811756,49.52938774,97.32701238,126.4737705,160.4413302,166.6038171,174.1525159,180.1449669
24.36304312,46.0831578,46.76415943,91.89324019,119.4127332,151.4838823,157.3023173,164.4295718,170.0874639
8.684866086,16.4275888,16.67035027,32.75783249,42.56790058,54.00052965,56.07466827,58.61537104,60.63227981
8.803525981,16.65203624,16.89811452,33.20539736,43.14949879,54.73832999,56.84080723,59.4162232,61.46068866
8.678269991,16.41511216,16.65768925,32.73295314,42.53557056,53.95951662,56.03207995,58.57085308,60.58623001
13.89291214,26.27870662,26.66704464,52.40169326,68.09455631,86.38298005,89.70091558,93.76519936,96.99158603
14.6559834,27.72207037,28.13173794,55.27986781,71.83466482,91.12758427,94.62775813,98.91527359,102.3188703
12.91284544,24.42489189,24.78583485,48.70504896,63.29086891,80.28914738,83.37302124,87.15059269,90.14937596
16.35358506,30.93311609,31.39023542,61.68293151,80.15526964,101.6828868,105.5884856,110.3726237,114.1704587
3.795400923,7.179072779,7.285162737,14.31560446,18.60273348,23.59894304,24.50536895,25.61568954,26.49710525
12.35917719,23.37761789,23.72308458,46.6167068,60.57712582,76.8465636,79.7982092,83.4138085,86.28401197
11.42420637,21.60910286,21.92843502,43.09015645,55.99447083,71.03312687,73.7614807,77.10356018,79.75663298
12.94097322,24.47809611,24.8398253,48.81114214,63.42873407,80.46403953,83.55463093,87.34043098,90.34574644
5.259308999,9.948082649,10.09509212,19.83721585,25.77791532,32.70119178,33.95723141,35.49580907,36.71719191
17.73148651,33.53944279,34.03507756,66.88014058,86.90889961,110.2503658,114.485038,119.6722725,123.7901012
15.99681126,30.25827168,30.70541839,60.33724163,78.40658273,99.46454811,103.2849414,107.9647076,111.6796882
6.819435319,12.89909115,13.08970965,25.72174604,33.42470014,42.40170378,44.03033617,46.02531894,47.60901392
14.06664663,26.60732869,27.00052298,53.05699009,68.94609648,87.46322173,90.8226489,94.93775761,98.20449109
6.648392979,12.57556132,12.7613988,25.07660353,32.58635522,41.33820126,42.92598494,44.87093036,46.41490374
4.914116777,9.295145019,9.432505592,18.53520971,24.08599422,30.55486476,31.72846482,33.16605868,34.30727664
3.328099782,6.295163815,6.388191659,12.55302432,16.31230916,20.69337042,21.48819445,22.46180904,23.23470221
5.123973131,9.692092291,9.835318818,19.32675206,25.11458169,31.85970402,33.08342244,34.58240845,35.77236189
5.084376723,9.617194934,9.759314654,19.17740116,24.92050432,31.61350253,32.82776445,34.31516677,35.49592464
27.63585053,52.27373506,53.04621899,104.2377111,135.4540331,171.8334573,178.4335113,186.518205,192.9361496
9.014081057,17.05030516,17.30226892,33.99957516,44.18151097,56.04751374,58.20027621,60.83728874,62.93065194
18.13564656,34.30391919,34.81085114,68.40456332,88.88984494,112.7633414,117.094536,122.400005,126.6116928
7.858398531,14.86430976,15.0839696,29.64053794,38.51706222,48.86174164,50.73850148,53.03742639,54.86240247
8.771793085,16.59201287,16.83720414,33.08570629,42.99396355,54.54102203,56.63592075,59.20205347,61.23914951
31.68111426,59.92542807,60.81098619,119.4957555,155.2814412,196.9859907,204.5521434,213.8202534,221.17764
7.256736812,13.72625522,13.92909727,27.37117263,35.56808454,45.12074538,46.85381507,48.97672763,50.66197826
23.53769063,44.52198793,45.17991911,88.7801515,115.3673603,146.3520276,151.9733501,158.8591529,164.3253713
2.133386916,4.035341786,4.094974729,8.046771308,10.45655756,13.2649165,13.77441661,14.39852549,14.89396741
13.26953952,25.0995855,25.47049885,50.05043814,65.03916507,82.50699034,85.67605065,89.55797071,92.63958996
25.45169229,48.14235834,48.85379016,95.99943905,124.7486255,158.2528562,164.3312848,171.7770168,177.6877286
4.191400419,7.928113331,8.045272362,15.80924697,20.54368076,26.06117819,27.06217756,28.2883453,29.26172499
2.024959888,3.830250007,3.886852172,7.637803065,9.925114601,12.5907418,13.07434713,13.66673637,14.13699801
25.51939889,48.27042666,48.98375103,96.2548168,125.0804818,158.6738405,164.7684389,172.233978,178.1604136
15.39432374,29.11865511,29.54896095,58.06476154,75.45355747,95.71841721,99.39492312,103.8984354,107.4734987
1.152961903,2.18084929,2.213077158,4.348775501,5.651113921,7.16885589,7.444208762,7.781500491,8.049255796
36.12747606,68.33580568,69.34564957,136.2666732,177.0747866,224.632461,233.2605035,243.8293686,252.2193452
17.18657503,32.50873239,32.98913567,64.82482748,84.23807687,106.8622297,110.9667649,115.994589,119.9858715
18.98627324,35.91289567,36.44360454,71.61298195,93.05909653,118.0523454,122.5866885,128.1410029,132.5502339
29.78066549,56.33069321,57.16312952,112.3275871,145.9666039,185.1694308,192.2817142,200.99386,207.9099004
10.94757002,20.70753618,21.01354528,41.29236551,53.65829105,68.06951005,70.68403256,73.88667509,76.4290574
5.312536908,10.04876425,10.19726156,20.03798244,26.03880598,33.03215087,34.3009025,35.85505165,37.08879574
6.216697311,11.75900079,11.9327714,23.44832115,30.47044715,38.6540154,40.13870059,41.95735616,43.40107575
15.88942885,30.05515582,30.49930095,59.93221351,77.88025984,98.79686861,102.5916166,107.2399687,110.9300116
9.895916023,18.71831271,18.99492573,37.32570614,48.50372651,61.53056377,63.89392798,66.78891577,69.08706977
11.18192204,21.15081747,21.46337724,42.17630135,54.80694131,69.52665785,72.19714882,75.46834955,78.06515603
8.077761546,15.27923906,15.50503059,30.46793779,39.59224552,50.22569117,52.15483976,54.51793793,56.39385725
4.503194293,8.517877354,8.643751722,16.98528024,22.07190359,27.99984186,29.07530452,30.39268559,31.43847397
10.74748912,20.32907936,20.62949576,40.53769451,52.67761688,66.82545235,69.3921911,72.53630123,75.03221824
9.196414579,17.39519247,17.65225286,34.68730609,45.07519835,57.18122228,59.37753003,62.06788308,64.20359007
9.192446965,17.38768766,17.64463714,34.67234093,45.05575153,57.15655255,59.35191275,62.0411051,64.17589068
14.34710168,27.13781474,27.53884838,54.11481868,70.32071558,89.20702771,92.63343377,96.83058783,100.1624521
18.8566712,35.66775096,36.19483716,71.12414518,92.42386663,117.2465093,121.7499005,127.2663007,131.6454339
12.0791773,22.84799279,23.18563286,45.56059502,59.20473767,75.10558774,77.99036316,81.52405025,84.32922863
5.180824565,9.799627854,9.944443507,19.54118596,25.39323264,32.21319335,33.45048916,34.96610669,36.16926289
7.367908772,13.93653908,14.14248864,27.79049428,36.11298147,45.81198744,47.57160746,49.72704267,51.43811106
18.38986659,34.7847812,35.29881917,69.36343789,90.13587602,114.344024,118.735932,124.1157714,128.3864974
10.46266548,19.79033005,20.08278499,39.46338835,51.28158563,65.05448348,67.55320003,70.6139868,73.04375848
6.006548565,11.36150045,11.52939694,22.65567595,29.44042655,37.34735811,38.78185512,40.539033,41.9339492
5.579325494,10.55339992,10.70935456,21.04426345,27.34644041,34.69098185,36.02344851,37.65564498,38.95134607
11.82294953,22.36333312,22.69381104,44.59414762,57.94886591,73.51242155,76.3360041,79.79473338,82.54040732
17.04513199,32.24119022,32.71763984,64.29132851,83.54480966,105.9827689,110.0535245,115.0399703,118.9984051
5.635121055,10.65893828,10.81645253,21.25471478,27.61991612,35.037906,36.38369788,38.03221699,39.34087563
15.14086549,28.63923403,29.06245513,57.10876027,74.21126017,94.14247121,97.75844567,102.1878103,105.7040124
16.55602952,31.31604362,31.77882173,62.44651746,81.14752854,102.9416406,106.8955876,111.7389495,115.5837988
11.51474633,21.78036092,22.10222388,43.43165775,56.43824236,71.59608387,74.34606066,77.71462704,80.38872616
16.46875081,31.15095429,31.61129277,62.11731707,80.71974171,102.3989613,106.3320643,111.1498934,114.9744737
10.7708765,20.37331703,20.67438716,40.6259077,52.79224749,66.97086976,69.54319394,72.69414589,75.19549421
20.30674252,38.41058833,38.97820728,76.59356668,99.53122914,126.2627242,131.1124246,137.053034,141.768921
6.909796226,13.07001052,13.2631548,26.06257196,33.86759402,42.96354742,44.61376,46.63517728,48.23985701
33.18596108,62.77187435,63.6994963,125.1717808,162.6572797,206.3427873,214.2683307,223.9766742,231.6835352
22.36841803,42.31028665,42.93553404,84.36985482,109.6363013,139.0817554,144.4238297,150.9675693,156.1622445
4.520558633,8.550722331,8.677082071,17.05077556,22.15701296,28.10780938,29.18741904,30.50987994,31.55970088
19.08656112,36.10259209,36.63610423,71.99125071,93.55064637,118.6759127,123.2342068,128.8178598,133.2503809
7.187795998,13.59585236,13.79676736,27.11113965,35.23017884,44.69208702,46.40869211,48.51143647,50.18067681
8.064138069,15.25347,15.47888072,30.41655236,39.52547157,50.14098347,52.06687848,54.42599119,56.29874669
16.81686101,31.80941133,32.27948026,63.43032932,82.42596494,104.5634317,108.579671,113.4993376,117.4047604
6.514469711,12.32224293,12.50433695,24.57146782,31.92994529,40.50549672,42.06129656,43.96706356,45.4799356
7.299245373,13.80666096,14.01069122,27.53150766,35.7764355,45.38505398,47.12827565,49.26362383,50.95874633
6.369520901,12.0480695,12.22611188,24.02474565,31.2194949,39.60423786,41.12542071,42.98878386,44.46799406
5.676357626,10.73693803,10.89560494,21.41025209,27.82203257,35.29430566,36.64994575,38.31052835,39.62876347
6.753608099,12.77457772,12.96335619,25.473457,33.10205537,41.99240503,43.60531642,45.58104186,47.14944962
6.941843406,13.13062837,13.32466844,26.18344845,34.0246697,43.16280953,44.82067568,46.85146817,48.4635903
2.330269468,4.407748863,4.472885115,8.789378687,11.42155539,14.4890876,15.04560762,15.72731325,16.26847772
11.01099795,20.82751132,21.13529338,41.53160485,53.96917598,68.46389058,71.09356108,74.31475905,76.87187139
22.78155096,43.09173542,43.7285308,85.92812173,111.6612262,141.6505224,147.091262,153.755861,159.0464791
24.12371727,45.63046842,46.30478036,90.99054393,118.2397043,149.9958084,155.7570871,162.8143283,168.4166412
7.979727867,15.0938065,15.31685777,30.09817148,39.1117444,49.61613996,51.52187594,53.85629497,55.70944768
14.14308379,26.75191105,27.14724192,53.34529804,69.32074472,87.93849073,91.31617279,95.45364271,98.73812739
13.75397048,26.01589584,26.40035013,51.87762904,67.4135493,85.51907231,88.80382548,92.82746276,96.02158266
14.87122328,28.12920068,28.54488469,56.09171589,72.88963903,92.46589706,96.01747498,100.3679575,103.8215399
7.136300754,13.49844813,13.69792372,26.91690837,34.97778066,44.37190126,46.07620815,48.1638879,49.82116936
4.686656218,8.86489906,8.9959016,17.6772673,22.97112171,29.14056653,30.25984397,31.63089568,32.71928989
22.15914035,41.91443395,42.53383156,83.58049513,108.6105501,137.7805142,143.0726084,149.5551251,154.7011992
