MARKAL-NETL,REGEN-EPRI,IPM-NRDC,Haiku-RFF,RIO-REPEAT,NEMS-RHG,ReEDS-NREL,EPS-EI,GCAM-CGS
8.672550433,13.29485737,16.64671073,32.71137995,36.50401596,41.78875764,57.58103847,60.54629965,65.94740963
9.433406337,14.46123522,18.10715171,35.58119855,39.70656822,45.45494825,62.63270965,65.85811766,71.73307514
10.98551327,16.84058608,21.08637626,41.43548098,46.23961023,52.93378864,72.93785918,76.69395335,83.53553539
12.50849733,19.17529212,24.0097003,47.17991691,52.65006987,60.27230023,83.04964862,87.32647145,95.11654084
10.22342828,15.67232407,19.62357608,38.56102649,43.03188458,49.26167569,67.87802756,71.37355466,77.74052375
31.5960334,48.43612739,60.64767592,119.174845,132.9922629,152.2457543,209.7805517,220.5836589,240.2611058
12.79874455,19.62023566,24.56682147,48.27467987,53.87176227,61.6708589,84.97673296,89.35279519,97.32362539
14.94379005,22.90855024,28.68417451,56.36542536,62.90056825,72.00677879,99.21867349,104.3281555,113.6348818
16.84666563,25.82562287,32.33668938,63.54274727,70.91004611,81.17580089,111.8527369,117.6128376,128.104641
38.62723213,59.21482334,74.14385933,145.6953264,162.5875928,186.1256448,256.4639037,269.6710719,293.7274242
26.48658476,40.60343833,50.84023645,99.90287681,111.4858565,127.6258328,175.8565796,184.9126978,201.4080712
9.051926708,13.87643409,17.37491256,34.1423225,38.10086543,43.61678543,60.09989149,63.19486651,68.83224527
10.4022051,15.94638558,19.96673304,39.23534213,43.78438199,50.1231133,69.06500882,72.62166211,79.09997021
17.86933232,27.39335174,34.29966862,67.40007145,75.21459772,86.10352896,118.6426899,124.752454,135.881156
3.730822247,5.719280624,7.161205828,14.07202471,15.70356908,17.97699856,24.77063938,26.04625749,28.36974715
23.28373241,35.69352566,44.69245362,87.82226443,98.00458884,112.1928616,154.5913745,162.5523945,177.0530884
7.099897781,10.88401031,13.62804926,26.77960257,29.88449406,34.21091753,47.13947649,49.56702666,53.98871657
15.35657804,23.5413465,29.47650917,57.92239121,64.63805246,73.99580123,101.9593622,107.209982,116.7737853
6.127963576,9.394053381,11.76244955,23.11363265,25.79348277,29.52764434,40.6863597,42.78159254,46.59797913
15.38989051,23.5924139,29.5404515,58.04804017,64.77826947,74.15631766,102.180539,107.4425488,117.0270985
10.23379708,15.68821924,19.64347869,38.60013581,43.07552833,49.31163781,67.94687074,71.44594307,77.81936965
9.567806833,14.66726866,18.3651296,36.08813428,40.2722793,46.10255818,63.52505616,66.7964175,72.75507722
15.23875622,23.36072785,29.25035357,57.47798739,64.1421234,73.42807576,101.1770891,106.387424,115.87785
11.32200089,17.3564153,21.73225456,42.70465486,47.65593518,54.5551571,75.17195478,79.04309858,86.09423912
49.44922581,75.80473695,94.91636445,186.5140394,208.1389254,238.2715129,328.3160814,345.2234342,376.0195314
5.128144171,7.861348961,9.843325009,19.34248451,21.58509865,24.71000608,34.04810028,35.80148147,38.99519834
5.138552861,7.877305288,9.86330419,19.38174431,21.62891033,24.76016044,34.11720834,35.87414841,39.07434763
8.726396231,13.37740197,16.75006618,32.91447711,36.73066069,42.04821407,57.93854541,60.92221719,66.35686137
9.515346774,14.58684838,18.26443402,35.89026389,40.05146734,45.84977894,63.17674977,66.43017432,72.35616285
4.287805616,6.573125696,8.23031936,16.17287091,18.04799244,20.66082764,28.46870733,29.93476552,32.6051345
18.35078596,28.13141116,35.22380502,69.21603242,77.24110557,88.42341742,121.8392814,128.1136609,139.5422037
11.08202319,16.98853398,21.27162427,41.79949992,46.6458344,53.3988225,73.57863278,77.36772498,84.26941169
3.340372499,5.120728474,6.411748786,12.59931491,14.06010976,16.09561315,22.1782645,23.32038261,25.40070712
1.768058809,2.710401037,3.39373795,6.668816042,7.442014602,8.519406328,11.73895304,12.34347603,13.44459158
30.90764126,47.38083513,59.32632704,116.5783473,130.0947211,148.9287309,205.2100007,215.7777373,235.0264659
13.89168133,21.29568728,26.66468214,52.39705086,58.47209087,66.93718403,92.23324135,96.98299331,105.6344851
16.95547418,25.99242432,32.54554424,63.95315452,71.36803696,81.70009577,112.5751667,118.3724705,128.9320379
7.214604625,11.05985376,13.84822574,27.21225721,30.36731171,34.76363343,47.90106781,50.36783779,54.86096508
53.20841572,81.56750467,102.1320212,200.6930621,223.9618981,256.3852013,353.2750666,371.4677368,404.6049907
4.738145678,7.263488576,9.094734137,17.87147676,19.94353873,22.83079504,31.45872148,33.07875696,36.02958972
3.343138469,5.124968654,6.417057985,12.60974768,14.07175213,16.108941,22.19662904,23.33969287,25.42173998
39.1793758,60.06124925,75.20368321,147.7779181,164.9116451,188.7861538,260.1298387,273.5257922,297.9260098
20.62649042,31.62002347,39.59195417,77.79960121,86.81987396,99.38891861,136.9487266,144.0012,156.847011
31.20300052,47.83361534,59.89326063,117.692392,131.3379308,150.351922,207.1710262,217.8397501,237.2724232
2.471509064,3.788777102,4.743990451,9.322110336,10.40293821,11.90898734,16.4094818,17.25452386,18.7937357
33.58599251,51.48669742,64.4673451,126.6806311,141.3682879,161.8343891,222.9928026,234.4763034,255.3930614
18.05240148,27.67399334,34.65106461,68.09057709,75.98516225,86.98564929,119.85817,126.0305279,137.2732421
10.40165493,15.94554218,19.965677,39.23326697,43.78206624,50.12046228,69.06135597,72.61782115,79.09578661
13.52853725,20.73899421,25.96763754,51.02733338,56.94356505,65.18737121,89.82216131,94.44774944,102.8730815
8.823851998,13.52679984,16.93712972,33.28206362,37.14086607,42.51780551,58.58559892,61.60259214,67.09793003
6.358331122,9.747202514,12.20463342,23.98253971,26.76313301,30.63767231,42.21587545,44.38987405,48.34972945
11.86968009,18.19599725,22.783509,44.77040731,49.96119593,57.19415394,78.80824807,82.86665072,90.25887611
7.413343757,11.36451712,14.22969978,27.96186729,31.20383339,35.72125962,49.22058803,51.75530958,56.37220806
16.44877498,25.21566394,31.57294972,62.04197163,69.23526693,79.25856139,109.2109584,114.8350149,125.0790191
12.78620421,19.60101156,24.54275064,48.22737984,53.81897817,61.61043316,84.89347188,89.26524641,97.2282667
7.836222319,12.01278204,15.041403,29.55689305,32.98379027,37.75890354,52.02827268,54.70758208,59.5878418
10.50295168,16.1008282,20.16011319,39.61534102,44.20843887,50.60856153,69.73391154,73.32501143,79.86606271
29.20683718,44.77353433,56.06168259,110.1632046,122.9357913,140.733392,193.9175826,203.9037915,222.0932896
30.80006661,47.21592521,59.11984059,116.1725941,129.6419239,148.4103815,204.4957633,215.0267187,234.2084517
12.00556884,18.40431217,23.04434355,45.28295649,50.5331713,57.84893505,79.7104758,83.81534063,91.29219512
15.11710992,23.17424636,29.01685702,57.01915835,63.63009661,72.84192207,100.3694236,105.538166,114.9528329
0.728594251,1.116921339,1.398515676,2.748133152,3.066758315,3.510737562,4.837471272,5.086587408,5.540342933
22.39676371,34.33381926,42.98994275,84.47676988,94.27120961,107.9189954,148.7023826,156.3601362,170.3084418
6.505989011,9.973559292,12.48805849,24.53948006,27.38464636,31.34916309,43.19624387,45.42072868,49.47254278
22.90338251,35.11045639,43.96238295,86.38764953,96.40364124,110.3601424,152.0660571,159.8970304,174.1608492
15.73156764,24.11619853,30.1962909,59.33678797,66.21643778,75.80269178,104.4490901,109.8279238,119.625264
2.150272901,3.296328082,4.127386891,8.110462362,9.050808861,10.36110817,14.27664764,15.01185475,16.35100642
9.751380078,14.94868301,18.71749315,36.78054123,41.04496557,46.98710741,64.7438831,68.07801059,74.15099646
10.98994752,16.8473837,21.09488768,41.45220621,46.25827463,52.95515511,72.9673002,76.72491049,83.56925411
11.49083429,17.61523373,22.05632539,43.3414656,48.36657929,55.36868223,76.29291708,80.22178727,87.37807424
6.962122499,10.67280339,13.36359358,26.25993773,29.30457802,33.54704617,46.22472323,48.60516619,52.9410521
2.607754599,3.997638955,5.005509831,9.836005239,10.97641533,12.5654876,17.31407837,18.20570461,19.82976773
13.75327058,21.08350619,26.39900669,51.87498914,57.88950005,66.27025066,91.31426891,96.01669639,104.5819884
7.458841988,11.43426506,14.31703233,28.13347886,31.39534201,35.94049323,49.52267165,52.07294966,56.71818363
7.454572241,11.42771962,14.30883667,28.1173741,31.37737003,35.91991941,49.49432284,52.04314096,56.68571581
34.84537655,53.41730957,66.88469649,131.4308127,146.669217,167.9027417,231.3544306,243.2685317,264.9696117
0.90948877,1.394229248,1.745737493,3.430436401,3.828169442,4.382379331,6.038512918,6.349479313,6.915892724
7.607040288,11.66145028,14.6014947,28.69245755,32.01913003,36.65458799,50.5066281,53.10757709,57.84510633
13.41426307,20.56381403,25.74829153,50.59631066,56.46256852,64.63674009,89.06344261,93.64995887,102.004123
7.300888327,11.19212506,14.01384483,27.53770461,30.73049226,35.17939218,48.47394488,50.97021641,55.51707965
21.41729849,32.83231742,41.10988747,80.78239425,90.14849919,103.199434,142.1992639,149.5221252,162.8604373
19.33019159,29.63282165,37.10374592,72.91018329,81.36356517,93.14269174,128.3420044,134.9512559,146.989755
23.52442793,36.06250738,45.15446173,88.73012683,99.01771099,113.352655,156.1894623,164.2327794,178.8833742
4.298664246,6.589771772,8.251162187,16.21382781,18.09369798,20.71315004,28.54080275,30.01057365,32.6877052
4.089366843,6.268922774,7.849421853,15.42439373,17.21273501,19.70464873,27.15118134,28.54939065,31.0961755
17.93913414,27.50035663,34.43365121,67.66335202,75.50840367,86.43986965,119.1061362,125.2397665,136.4119398
34.29773975,52.57779262,65.83352343,129.3652202,144.3641347,165.2639492,227.7184188,239.4452756,260.8052971
33.92881443,52.01223702,65.12538192,127.9736969,142.8112748,163.4862794,225.2689545,236.8696707,257.9999322
10.61338029,16.2701132,20.37207773,40.03185891,44.67324885,51.14066275,70.46709774,74.09595466,80.70577891
14.51584248,22.25251463,27.86274148,54.75128018,61.09927519,69.94470981,96.37733337,101.3404944,110.3807026
7.175499,10.99990556,13.77316362,27.06475747,30.20271049,34.57520264,47.64142764,50.09482689,54.56359989
13.38298281,20.51586197,25.68824997,50.47832686,56.33090539,64.48601589,88.85575862,93.43157974,101.7662631
16.5223267,25.32841735,31.71413013,62.31939616,69.54485673,79.61297098,109.699302,115.3485069,125.6383177
7.430715657,11.39114792,14.26304465,28.02739113,31.27695422,35.80496626,49.33592804,51.87658928,56.50430667
13.27384553,20.34855657,25.47876412,50.06667968,55.87153085,63.960137,88.13114621,92.66965183,100.9363665
9.517587712,14.59028369,18.26873544,35.89871633,40.06089978,45.86057692,63.19162839,66.44581914,72.37320329
23.51844096,36.05332948,45.14296992,88.70754502,98.99251099,113.3238068,156.1497121,164.1909822,178.8378484
10.72964169,16.44833974,20.59523813,40.47037705,45.16260983,51.70086926,71.23901044,74.90761869,81.58984847
6.753006274,10.35223213,12.96220101,25.47118702,28.42437766,32.53941787,44.83630474,47.14524806,51.35090011
61.53477705,94.33166062,118.1142319,232.0986759,259.0087542,296.5058438,408.5575969,429.5971616,467.919925
6.986769345,10.71058654,13.41090249,26.35290142,29.40832015,33.6658072,46.38836493,48.77723498,53.12847051
5.197938501,7.968342361,9.977293214,19.60573681,21.87887305,25.04631064,34.51149683,36.28874164,39.52592518
13.21064838,20.25167652,25.357459,49.82831079,55.6055249,63.65562097,87.71155131,92.22844898,100.4558055
15.07460509,23.10908724,28.93527021,56.85883735,63.45118761,72.63711215,100.0872145,105.2414239,114.6296195
9.953473843,15.25848897,19.10540631,37.54280441,41.89560739,47.96089793,66.08567626,69.48890232,75.68774859
8.019432288,12.29363949,15.39306926,30.24792978,33.75494746,38.64170233,53.24468767,55.98663901,60.98099863
23.44463211,35.94018189,45.00129595,88.42915062,98.68183888,112.9681582,155.6596613,163.6756951,178.2765945
45.72411178,70.09420692,87.76611538,172.4635451,192.4593831,220.3220195,303.5833414,319.2170279,347.6931905
19.93225637,30.55577567,38.25939191,75.18106887,83.89774268,96.04374597,132.3393885,139.154494,151.5679483
7.564469541,11.59619012,14.51978137,28.53188796,31.83994362,36.44946048,50.2239814,52.81037488,57.52139181
4.573686723,7.011376078,8.77905991,17.25116565,19.25130726,22.03834817,30.36680307,31.93060784,34.77901849
20.78537889,31.86359651,39.89693601,78.39890139,87.48865844,100.154524,138.00366,145.1104595,158.0552234
25.57229267,39.20184568,49.08527912,96.45432311,107.6374692,123.2203086,169.7861753,178.5296848,194.4556533
5.210543583,7.987665715,10.00148831,19.65328102,21.93192966,25.10704834,34.59518775,36.37674241,39.62177616
6.778233373,10.3909048,13.0106237,25.56633933,28.53056216,32.66097486,45.00379901,47.32136781,51.54273085
12.41081941,19.02555369,23.82221033,46.81149244,52.23892938,59.80163831,82.40112008,86.64454551,94.37378284
8.135412934,12.47143565,15.61569077,30.68538898,34.24312673,39.20055605,54.01473635,56.79634302,61.86293333
9.564783722,14.66263429,18.35932682,36.07673162,40.25955459,46.08799129,63.50498434,66.77531204,72.73208902
8.069512162,12.370411,15.48919614,30.43682252,33.96574087,38.88301263,53.57719091,56.33626523,61.36181371
11.32180652,17.35611733,21.73188147,42.70392172,47.65511704,54.55422052,75.17066426,79.0417416,86.09276109
8.108333371,12.42992318,15.56371233,30.58324949,34.12914494,39.07007295,53.83494271,56.60729052,61.65701616
20.2640143,31.06435436,38.89619169,76.43240313,85.29415965,97.64232433,134.5420814,141.4706194,154.0906867
2.065017246,3.165632759,3.963741117,7.788892582,8.691955508,9.950303072,13.71059625,14.41665332,15.70270929
17.18544813,26.34497009,32.98697262,64.82057703,72.33603052,82.80822722,114.1020692,119.9780042,130.6807953
5.661639488,8.679187289,10.8673539,21.35473778,23.83065741,27.28065778,37.59022028,39.52601067,43.05197893
3.031360837,4.647019383,5.818609801,11.43377566,12.75943509,14.60663784,20.1265944,21.16305728,23.05093483
4.64636981,7.122797889,8.918573002,17.52531385,19.55724086,22.38857224,30.84937941,32.4380355,35.33171188
9.61043756,14.73262077,18.44695805,36.2489301,40.45171818,46.30797469,63.8081011,67.09403846,73.07924783
23.83010864,36.53111019,45.74120706,89.88310231,100.3043652,114.8255801,158.2190168,166.3668502,181.2078175
8.744018068,13.40441592,16.78389079,32.98094366,36.80483354,42.13312504,58.05554486,61.04524179,66.49086053
5.410728338,8.294545196,10.38573718,20.40834375,22.77453618,26.07164028,35.92430612,37.77430663,41.14401189
7.542517618,11.56253823,14.47764529,28.44908905,31.74754481,36.34368496,50.07823252,52.65712034,57.35446601
18.97513971,29.08853376,36.42223406,71.57098819,79.86910057,91.43187124,125.9846522,132.4725066,144.2898858
7.335713715,11.24551172,14.08069115,27.66906002,30.87707734,35.3471986,48.70516659,51.21334539,55.78189726
8.325596159,12.76298297,15.98074199,31.40272764,35.04363536,40.11695553,55.27744997,58.12408284,63.30911587
4.2046496,6.445649081,8.070703784,15.85922061,17.69797677,20.26013967,27.91659642,29.35422245,31.97280335
8.225721741,12.60987736,15.78903592,31.02601839,34.62324953,39.63570981,54.61433792,57.42682239,62.54965541
6.33706051,9.714595064,12.1638051,23.90231059,26.67360193,30.53517968,42.0746501,44.24137599,48.18798443
0.87110778,1.33539191,1.672066289,3.285669859,3.666618319,4.197440207,5.783683931,6.081527351,6.624037764
17.38215099,26.64651189,33.36453809,65.56250663,73.16398123,83.75604161,115.4080697,121.35126,132.1765541
7.242218507,11.10218532,13.9012298,27.31641206,30.48354253,34.89669115,48.08440904,50.56062058,55.0709453
3.788030999,5.80698057,7.271016381,14.28780636,15.94436897,18.25265942,25.15047452,26.44565307,28.80477132
17.30098021,26.5220786,33.20873312,65.25634431,72.82232171,83.36491952,114.8691397,120.7845766,131.559319
6.123018703,9.386472984,11.75295801,23.09498143,25.77266909,29.50381743,40.65352842,42.74707055,46.56037756
5.667009398,8.68741926,10.87766129,21.37499217,23.85326013,27.30653273,37.62587357,39.56350001,43.09281255
4.054087071,6.214839545,7.781703347,15.29132446,17.06423736,19.53465285,26.91694276,28.30308945,30.82790268
12.76069175,19.56190143,24.49378021,48.13115119,53.71159254,61.48750115,84.72408296,89.08713443,97.03426602
5.220677653,8.003201056,10.02094036,19.69150501,21.97458543,25.15587944,34.66247249,36.44749212,39.6988372
1.363197498,2.089756231,2.616618327,5.141748283,5.737894936,6.568578677,9.05089318,9.516988668,10.36596379
9.460216235,14.50233429,18.15861254,35.68232091,39.81941495,45.58413197,62.81071285,66.04528753,71.93694174
22.51964478,34.52219364,43.22580943,84.94025632,94.78843378,108.5110989,149.5182464,157.2180147,171.2428484
13.95731862,21.39630802,26.79067103,52.64462352,58.7483677,67.25345788,92.66903742,97.44123165,106.1336011
28.16092935,43.17017722,54.05409265,106.2182188,118.5334144,135.6936763,186.973321,196.6019201,214.1400454
15.98535932,24.50525643,30.68343673,60.29404689,67.2846836,77.02558916,106.1341294,111.599738,121.5551351
7.820628164,11.98887649,15.01147047,29.49807456,32.91815222,37.68376298,51.92473594,54.59871349,59.46926144
9.992547214,15.31838771,19.18040652,37.6901825,42.06007284,48.1491733,66.34510228,69.76168805,75.98486852
15.61447996,23.93670532,29.97154448,58.89515324,65.72359886,75.23850382,103.6716913,109.0104912,118.7349113
17.18000436,26.3366249,32.97652347,64.80004407,72.31311692,82.78199639,114.0659256,119.9399992,130.6394
13.23749857,20.29283735,25.40899716,49.92958513,55.71854123,63.78499884,87.88982203,92.41590014,100.6599785
8.344266165,12.79160374,16.01657853,31.47314772,35.12222011,40.20691712,55.4014087,58.2544251,63.45108548
36.56683425,56.05627198,70.18898495,137.9238573,153.9150808,176.1976002,242.7839775,255.2866681,278.0598413
6.212188778,9.523169038,11.9241174,23.43131573,26.14799879,29.93348419,41.24556943,43.3696,47.23844055
17.23197515,26.41629514,33.0762799,64.996069,72.53186946,83.03241806,114.4109834,120.3028266,131.0345939
6.76568138,10.37166283,12.98653051,25.51899535,28.47772901,32.60049297,44.92046057,47.23373768,51.44728356
10.57288937,16.20804136,20.29435656,39.87913404,44.50281669,50.94555687,70.1982599,73.81327243,80.39787965
16.36084141,25.08086343,31.40416378,61.71030123,68.86514187,78.83485277,108.6271272,114.221118,124.4103587
17.98571762,27.57176823,34.52306686,67.83905696,75.70448027,86.66433255,119.4154253,125.5649831,136.7661678
11.45385799,17.55854976,21.98535046,43.20199732,48.21094072,55.19051163,76.04741449,79.96364199,87.09690079
45.46653844,69.69935181,87.27171077,171.4920225,191.3752197,219.0809001,301.8731939,317.4188126,345.7345631
1.953416668,2.994551164,3.749527023,7.367954251,8.222212575,9.412554744,12.96962885,13.63752818,14.8540813
29.55429599,45.30618219,56.72861979,111.47376,124.3982956,142.4076253,196.224521,206.3295308,224.73542
0.389882679,0.597682845,0.748368572,1.470570919,1.641072446,1.87865299,2.58860986,2.721915972,2.964727962
14.53491015,22.28174501,27.89934132,54.82320017,61.17953376,70.03658753,96.50393237,101.4736129,110.5256961
6.571023277,10.0732556,12.61288989,24.78477821,27.65838497,31.66253125,43.62803618,45.87475707,49.96707336
15.93828988,24.43309986,30.59308829,60.11650899,67.08656153,76.79878465,105.8216138,111.2711287,121.1972118
21.52463326,32.99685961,41.31591347,81.18724268,90.60028672,103.7166275,142.9119087,150.2714692,163.6766275
7.241566858,11.10118635,13.89997898,27.31395415,30.48079964,34.89355118,48.08008245,50.55607118,55.06599006
18.00541064,27.60195725,34.56086703,67.91333564,75.787371,86.75922349,119.5461762,125.7024674,136.9159165
2.929554788,4.490952618,5.623196024,11.04978063,12.33091875,14.11608453,19.45065736,20.4523114,22.27678595
15.29789756,23.45139042,29.36387368,57.70105845,64.39105785,73.71304882,101.5697556,106.8003117,116.3275699
16.69221053,25.58884609,32.04021726,62.960169,70.25992231,80.43155768,110.8272387,116.5345291,126.9301406
15.8875647,24.3553391,30.49572276,59.92518224,66.8730519,76.55436492,105.4848261,110.9169973,120.8114897
3.605115548,5.526574609,6.919915441,13.5978805,15.17445145,17.37127977,23.93601498,25.16865228,27.41385405
7.645745145,11.7207841,14.67578755,28.83844566,32.18204436,36.84108767,50.7636074,53.3777901,58.13942402
13.09403482,20.07291012,25.13362264,49.38846437,55.11468163,63.09371757,86.93730045,91.41432639,99.56905811
19.39413656,29.73084807,37.22648643,73.15137277,81.63271874,93.45081108,128.7665643,135.3976794,147.4760023
7.92329283,12.1462595,15.20853234,29.88530815,33.35028261,38.17845354,52.60637372,55.3154537,60.24993938
13.34560761,20.45856649,25.61650936,50.33735398,56.17358779,64.30592318,88.60760753,93.17064957,101.4820563
4.779096374,7.326265226,9.173337818,18.02593579,20.11590611,23.02811631,31.73061192,33.364649,36.34098512
16.00268188,24.53181159,30.71668689,60.35938462,67.35759675,77.10905805,106.2491419,111.7206732,121.6868585
6.30479612,9.665134359,12.10187453,23.78061482,26.53779646,30.37971345,41.86043203,44.01612629,47.94264105
9.753942226,14.95261073,18.72241112,36.79020521,41.05575003,46.99945314,64.76089437,68.0958979,74.17047943
2.319129249,3.5551817,4.451501786,8.747359683,9.761549588,11.17474391,15.39776235,16.19070371,17.63501611
18.89872902,28.97139759,36.27556593,71.28278009,79.54747693,91.06368566,125.4773265,131.9390552,143.7088471
4.489463832,6.882263963,8.617396496,16.93349128,18.89680096,21.63251946,29.80760868,31.34261652,34.13857464
12.82685003,19.66332084,24.62076913,48.38068895,53.99006231,61.80628541,85.16333815,89.54901002,97.53734381
24.10365695,36.95045463,46.26627516,90.91487984,101.4557695,116.1436749,160.0352294,168.2765926,183.287921
32.86137119,50.37586651,63.07645535,123.9474831,138.3182522,158.3427951,218.1817094,229.4174525,249.8829293
12.21982129,18.73275715,23.45559494,46.09108014,51.43499074,58.88131226,81.132996,85.31111662,92.92140371
7.253742697,11.11985169,13.92335015,27.35987934,30.5320495,34.95222056,48.16092342,50.64107523,55.15857701
11.37221745,17.43339634,21.82864379,42.89406313,47.86730391,54.797126,75.50536552,79.39367902,86.47609354
7.760603404,11.89685966,14.89625467,29.27167141,32.66549935,37.39453316,51.52620404,54.17965832,59.01282392
7.609969183,11.66594022,14.60711662,28.70350484,32.03145818,36.66870089,50.52607438,53.1280248,57.86737809
45.89481021,70.35588442,88.09376611,173.1073905,193.1778774,221.1445313,304.7166866,320.4087371,348.9912076
7.401359203,11.34614503,14.20669578,27.9166636,31.15338868,35.66351194,49.14101708,51.67164096,56.28107567
5.859809744,8.98297858,11.247736,22.10220216,24.6647846,28.23554283,38.90596346,40.90951092,44.55889609
23.40960813,35.88649078,44.93406844,88.29704615,98.5344179,112.7993948,155.4271211,163.4311797,178.0102668
10.00414661,15.33616936,19.20267122,37.73393342,42.10889636,48.20506506,66.42211596,69.84266772,76.07307208
16.68563836,25.57877107,32.02760216,62.93537987,70.23225908,80.3998896,110.783603,116.4886463,126.8801647
20.68204528,31.70518803,39.69859013,78.00914466,87.05371238,99.65661019,137.3175808,144.3890492,157.2694587
27.85755523,42.70511037,53.47177476,105.0739434,117.2564689,134.2318656,184.9590811,194.4839525,211.8331418
13.00670836,19.93904029,24.966002,49.05908385,54.74711194,62.67293426,86.35750002,90.80466787,98.90501422
14.63747867,22.43898064,28.09621865,55.21007114,61.61125948,70.53081484,97.18493183,102.1896819,111.305643
21.32803593,32.69547959,40.93855057,80.44571112,89.77278022,102.7693216,141.6066089,148.8989501,162.1816711
4.724043672,7.241870465,9.067665742,17.8182864,19.88418135,22.7628444,31.36509179,32.98030561,35.92235589
7.730864838,11.85127099,14.83917235,29.15950261,32.54032543,37.25123763,51.32875606,53.97204233,58.78668728
18.9883365,29.10876419,36.44756491,71.62076421,79.92464775,91.49546007,126.0722717,132.5646383,144.3902362
3.438452842,5.271083802,6.600011178,12.96925722,14.47294408,16.56821411,22.82946486,24.00511795,26.14652516
6.006424358,9.207736037,11.52915853,22.65520746,25.28190667,28.94200659,39.87940511,41.93308207,45.6737762
19.23272653,29.48340953,36.91666453,72.5425617,80.95332066,92.67305551,127.6948891,134.270816,146.2486156
9.246310621,14.17442099,17.74802688,34.87550544,38.91905536,44.55342596,61.39049541,64.55193289,70.31037049
14.39693404,22.07023022,27.63450016,54.30277784,60.59877242,69.37174849,95.58784573,100.5103504,109.4765045
6.030234302,9.244236235,11.57486103,22.74501451,25.38212616,29.056735,40.03749024,42.09930814,45.85483068
10.94769768,16.78261549,21.01379033,41.29284704,46.08043897,52.75157392,72.68678417,76.42994868,83.24797985
5.808781083,8.904752598,11.14978795,21.90973076,24.44999761,27.98966079,38.56716079,40.55326086,44.17086628
6.876659311,10.54178992,13.19954945,25.93758517,28.94485113,33.13524107,45.65729394,48.00851589,52.29117685
14.985047,22.97179636,28.76336603,56.52103952,63.07422469,72.20557573,99.49259726,104.6161856,113.948606
21.2449567,32.56812069,40.77908238,80.13235044,89.42308775,102.3690036,141.0550078,148.3189431,161.5499238
19.30117942,29.58834653,37.04805788,72.80075432,81.24144874,93.00289633,128.1493793,134.7487111,146.7691419
14.81860291,22.71664069,28.4438814,55.89324083,62.3736375,71.40356348,98.38749865,103.4541775,112.6829395
0.822605967,1.26103954,1.578968457,3.1027293,3.462467192,3.963733812,5.461658159,5.742918161,6.255222508
17.88824327,27.42234188,34.33596765,67.47140034,75.29419666,86.19465156,118.7682484,124.8844784,136.0249578
5.177575464,7.937126206,9.938206951,19.52893091,21.79316209,24.94819118,34.37629729,36.14657971,39.37108151
5.703507747,8.743370546,10.94771882,21.51265771,24.00688695,27.48240034,37.86820285,39.81830856,43.37035162
10.71484846,16.425662,20.56684296,40.41457952,45.100343,51.62958797,71.14079143,74.80434167,81.47735849
12.77424527,19.58267872,24.5197958,48.18227275,53.76864126,61.5528089,84.81407099,89.18175659,97.13732907
7.888506554,12.09293279,15.14176109,29.75410026,33.20386216,38.01083558,52.37541169,55.07259777,59.98541918
10.1458319,15.55337026,19.47463206,38.26834616,42.70527019,48.88777684,67.36282958,70.83182543,77.15046887
42.32378101,64.88156354,81.23927843,159.6380779,178.1469003,203.9374969,281.0069865,295.4780543,321.8365514
8.129159569,12.46184936,15.60368762,30.66180236,34.21680542,39.17042416,53.97321739,56.75268596,61.81538178
10.4270161,15.98442037,20.01435703,39.32892497,43.88881506,50.24266529,69.2297404,72.7948769,79.28863685
7.547745503,11.57055248,14.48768006,28.46880774,31.76954973,36.36887557,50.11294285,52.69361815,57.39421965
6.322986938,9.693020542,12.13679128,23.84922748,26.61436424,30.46736606,41.98120921,44.14312316,48.08096683
15.67740679,24.03317096,30.09233071,59.13250248,65.98846694,75.54171725,104.0894914,109.4498068,119.2134166
19.24484716,29.50199023,36.93992974,72.58827866,81.00433814,92.73145887,127.7753636,134.3554347,146.3407828
19.4327207,29.78999685,37.30054759,73.29690559,81.79512499,93.63672913,129.0227422,135.6670497,147.7694021
13.3164408,20.41385433,25.56052452,50.22734178,56.0508205,64.16538268,88.41395575,92.96702527,101.2602675
6.289892007,9.642286633,12.07326651,23.72439905,26.4750629,30.30789785,41.76147679,43.91207513,47.82930787
27.08140977,41.51529392,51.98198591,102.1464552,113.9895607,130.4920021,179.8058956,189.0653924,205.9312122
18.04717165,27.66597611,34.6410261,68.07085106,75.96314913,86.96044929,119.8234468,125.9940165,137.2334737
4.382029396,6.717568985,8.411179191,16.52826693,18.44459392,21.11484572,29.09430221,30.59257677,33.32162664
13.29278332,20.37758784,25.51511465,50.13810976,55.95124271,64.05138887,88.25688283,92.80186354,101.0803723
18.35075108,28.13135768,35.22373806,69.21590083,77.24095873,88.42324932,121.8390497,128.1134174,139.5419384
7.905636337,12.11919243,15.17464121,29.81871088,33.27596388,38.09337558,52.48914417,55.19218715,60.11567668
8.270057612,12.67784342,15.87413735,31.19324573,34.80986561,39.84934258,54.9087041,57.7363476,62.88679221
7.025097149,10.76934234,13.4844716,26.49746736,29.56964741,33.85049005,46.6428408,49.04481564,53.41992104
3.038385456,4.657787993,5.832093356,11.46027133,12.78900273,14.64048603,20.17323407,21.21209876,23.10435112
11.52075837,17.66110679,22.11376381,43.45433414,48.49253408,55.51287169,76.4915968,80.43069844,87.6056216
